Target,Group1,Group2,change_type,changes
TCDCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.999996508003609, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCDCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.959617069991864, 'new': 0.9596}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCDCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.999947662996349, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCDCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.916974634056287, 'new': 0.917}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TCDCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.955072345172834, 'new': 0.9551}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.986558975834836, 'new': 0.9866}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.886905582302556, 'new': 0.8869}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.601573617285016, 'new': 0.6016}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.38529841743278, 'new': 0.3853}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.998246004703254, 'new': 0.9982}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.937581695870554, 'new': 0.9376}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.813827551613134, 'new': 0.8138}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.980751159782333, 'new': 0.9808}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.888800581962232, 'new': 0.8888}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TDCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.996498367596763, 'new': 0.9965}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.999123957768983, 'new': 0.9991}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.999970115861571, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.660678988691472, 'new': 0.6607}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.323776460418354, 'new': 0.3238}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999848604044902, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.604912879518059, 'new': 0.6049}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.312312072455917, 'new': 0.3123}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.575716540682524, 'new': 0.5757}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.253412144055712, 'new': 0.2534}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
THDCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.979718031162444, 'new': 0.9797}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.639712611947693, 'new': 0.6397}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0231888420329069, 'new': 0.0232}, 'q_value': {'old': 0.227317905064901, 'new': 0.22758904109589043}}"
TLCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.387104473814714, 'new': 0.3871}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.229604371451033, 'new': 0.2296}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.662995675390877, 'new': 0.663}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.999631888270918, 'new': 0.9996}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.988603912918933, 'new': 0.9886}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.689611347600048, 'new': 0.6896}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.86413373936925, 'new': 0.8641}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TLCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.997627685716124, 'new': 0.9976}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,Chow control,FMT,edited,"{'P_Value': {'old': 0.0598916768147673, 'new': 0.0599}, 'q_value': {'old': 0.459317676374513, 'new': 0.45959139784946235}}"
TUDCA,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0110812217557185, 'new': 0.0111}, 'q_value': {'old': 0.135649438733795, 'new': 0.1358793103448276}}"
TUDCA,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0192672545739542, 'new': 0.0193}, 'q_value': {'old': 0.195425010678678, 'new': 0.19575714285714288}}"
TUDCA,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0031162464364817, 'new': 0.0031}, 'q_value': {'old': 0.0514543016256295, 'new': 0.051186046511627906}}"
TUDCA,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999700985369181, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,FMT,NGBB,edited,"{'P_Value': {'old': 0.999994044339137, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,FMT,Placebo,edited,"{'P_Value': {'old': 0.968344605618273, 'new': 0.9683}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.999925069424442, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.984802983928729, 'new': 0.9848}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
TUDCA,NGBB,Placebo,edited,"{'P_Value': {'old': 0.967478819322236, 'new': 0.9675}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA18.2,Chow control,FMT,edited,"{'P_Value': {'old': 0.0030553425905556, 'new': 0.0031}, 'q_value': {'old': 0.0514543016256295, 'new': 0.051186046511627906}}"
cLPA18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 6.41895198749687e-06, 'new': 0.0}, 'q_value': {'old': 0.0003255325650801, 'new': 0.0}}"
cLPA18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0487278609525907, 'new': 0.0487}, 'q_value': {'old': 0.407020956192229, 'new': 0.4067882352941177}}"
cLPA18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0028685510348464, 'new': 0.0029}, 'q_value': {'old': 0.0509167808685236, 'new': 0.051186046511627906}}"
cLPA18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.797388287491909, 'new': 0.7974}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.663339050183466, 'new': 0.6633}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.992164884712838, 'new': 0.9922}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.0505106333244306, 'new': 0.0505}, 'q_value': {'old': 0.40752897341302, 'new': 0.40744318181818184}}"
cLPA18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.398404229438087, 'new': 0.3984}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.83906157798063, 'new': 0.8391}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.522982118515079, 'new': 0.523}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0008907401781743, 'new': 0.0009}, 'q_value': {'old': 0.0204008234356064, 'new': 0.019968749999999997}}"
cLPA20.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0166444517914933, 'new': 0.0166}, 'q_value': {'old': 0.171890309915292, 'new': 0.17184057971014494}}"
cLPA20.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.190224398937014, 'new': 0.1902}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.220383992461458, 'new': 0.2204}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.687039853126855, 'new': 0.687}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.995080749489314, 'new': 0.9951}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.88652219783385, 'new': 0.8865}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.286214640380421, 'new': 0.2862}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
cLPA20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.832911265290273, 'new': 0.8329}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
