Target,Comparison,P_Value,q_value
9_10_13_TriHOME,Chow control-FMT_NGBB,0.9931,1.0
9_10_13_TriHOME,Chow control-NGBB,0.8288,1.0
9_10_13_TriHOME,Chow control-Placebo,0.9996,1.0
9_10_13_TriHOME,FMT-FMT_NGBB,0.9514,1.0
9_10_13_TriHOME,FMT-NGBB,0.2821,1.0
9_10_13_TriHOME,FMT-Placebo,0.9007,1.0
9_10_13_TriHOME,FMT_NGBB-NGBB,0.5685,1.0
9_10_13_TriHOME,FMT_NGBB-Placebo,0.9996,1.0
9_10_13_TriHOME,NGBB-Placebo,0.7149,1.0
9_10_DiHOME,Chow control-FMT,6.284565108094519e-05,0.0056155026657786775
9_10_DiHOME,Chow control-FMT_NGBB,9.300369697699855e-05,0.00576622921257391
9_10_DiHOME,Chow control-NGBB,0.00013977242646358399,0.006666069569801697
9_10_DiHOME,Chow control-Placebo,0.00013977242646358399,0.006666069569801697
9_10_DiHOME,FMT-FMT_NGBB,0.022108438517107247,0.20458555045681334
9_10_DiHOME,FMT-NGBB,0.0059074912016088485,0.07962270749994535
9_10_DiHOME,FMT-Placebo,0.004147812971342383,0.06368459897252347
9_10_DiHOME,FMT_NGBB-NGBB,0.4417022877906004,0.7846860126939034
9_10_DiHOME,FMT_NGBB-Placebo,0.6008776409544788,0.8807190009261865
9_10_DiHOME,NGBB-Placebo,0.6935883744907081,0.938918760227596
9_10_EpOME,Chow control-FMT,0.1418,0.8532033898305085
9_10_EpOME,Chow control-FMT_NGBB,0.9955,1.0
9_10_EpOME,Chow control-NGBB,0.9625,1.0
9_10_EpOME,Chow control-Placebo,0.8566,1.0
9_10_EpOME,FMT-FMT_NGBB,0.0627,0.4735851063829788
9_10_EpOME,FMT-NGBB,0.0371,0.3292625
9_10_EpOME,FMT-Placebo,0.5723,1.0
9_10_EpOME,FMT_NGBB-NGBB,0.9981,1.0
9_10_EpOME,FMT_NGBB-Placebo,0.6341,1.0
9_10_EpOME,NGBB-Placebo,0.4673,1.0
9_12_13_TriHOME,Chow control-FMT,0.5919,1.0
9_12_13_TriHOME,Chow control-FMT_NGBB,0.9959,1.0
9_12_13_TriHOME,Chow control-NGBB,0.9797,1.0
9_12_13_TriHOME,Chow control-Placebo,0.9813,1.0
9_12_13_TriHOME,FMT-FMT_NGBB,0.7728,1.0
9_12_13_TriHOME,FMT-NGBB,0.3019,1.0
9_12_13_TriHOME,FMT-Placebo,0.8647,1.0
9_12_13_TriHOME,FMT_NGBB-NGBB,0.8777,1.0
9_12_13_TriHOME,FMT_NGBB-Placebo,0.9997,1.0
9_12_13_TriHOME,NGBB-Placebo,0.7983,1.0
9_HODE,Chow control-FMT,0.0018853695324283558,0.03652903469079939
9_HODE,Chow control-FMT_NGBB,0.024677136998399837,0.21856892770011285
9_HODE,Chow control-NGBB,0.2934238832742103,0.6663839107326388
9_HODE,Chow control-Placebo,0.003861490663333421,0.06368459897252347
9_HODE,FMT-FMT_NGBB,0.10026196713503215,0.43343032117469854
9_HODE,FMT-NGBB,0.015397184514831573,0.1564959737573045
9_HODE,FMT-Placebo,0.24629210658622425,0.6451210421853089
9_HODE,FMT_NGBB-NGBB,0.1315876064066685,0.4914717829646654
9_HODE,FMT_NGBB-Placebo,0.7349852214121391,0.9513378648758376
9_HODE,NGBB-Placebo,0.10066768749863966,0.43343032117469854
9_HOTrE,Chow control-FMT,0.0013,0.026371428571428573
9_HOTrE,Chow control-FMT_NGBB,0.0056,0.07952
9_HOTrE,Chow control-NGBB,0.0336,0.3098181818181818
9_HOTrE,Chow control-Placebo,0.0073,0.09598148148148149
9_HOTrE,FMT-FMT_NGBB,0.8552,1.0
9_HOTrE,FMT-NGBB,0.5741,1.0
9_HOTrE,FMT-Placebo,0.858,1.0
9_HOTrE,FMT_NGBB-NGBB,0.9761,1.0
9_HOTrE,FMT_NGBB-Placebo,1.0,1.0
9_HOTrE,NGBB-Placebo,0.9794,1.0
9_HpODE,Chow control-FMT,0.9986,1.0
9_HpODE,Chow control-FMT_NGBB,0.9937,1.0
9_HpODE,Chow control-NGBB,0.9906,1.0
9_HpODE,Chow control-Placebo,0.7726,1.0
9_HpODE,FMT-FMT_NGBB,1.0,1.0
9_HpODE,FMT-NGBB,0.9593,1.0
9_HpODE,FMT-Placebo,0.6908,1.0
9_HpODE,FMT_NGBB-NGBB,0.9024,1.0
9_HpODE,FMT_NGBB-Placebo,0.505,1.0
9_HpODE,NGBB-Placebo,0.9547,1.0
AEA,Chow control-FMT,0.1959,1.0
AEA,Chow control-FMT_NGBB,0.1036,0.6909351851851853
AEA,Chow control-NGBB,0.8248,1.0
AEA,Chow control-Placebo,0.5182,1.0
AEA,FMT-FMT_NGBB,1.0,1.0
AEA,FMT-NGBB,0.7118,1.0
AEA,FMT-Placebo,0.9255,1.0
AEA,FMT_NGBB-NGBB,0.6092,1.0
AEA,FMT_NGBB-Placebo,0.893,1.0
AEA,NGBB-Placebo,0.9853,1.0
CA,Chow control-FMT,0.9298014077425841,1.0
CA,Chow control-FMT_NGBB,0.6443731499599503,0.9099770340435871
CA,Chow control-NGBB,0.9476445296225945,1.0
CA,Chow control-Placebo,0.6935883744907081,0.938918760227596
CA,FMT-FMT_NGBB,0.6503532587123918,0.9099770340435871
CA,FMT-NGBB,0.8601055806938159,0.9986244569853293
CA,FMT-Placebo,0.8601055806938159,0.9986244569853293
CA,FMT_NGBB-NGBB,0.7349852214121391,0.9513378648758376
CA,FMT_NGBB-Placebo,0.9754506745843579,1.0
CA,NGBB-Placebo,0.6457638203049723,0.9099770340435871
CDCA,Chow control-FMT,0.03456510809451986,0.2567691365337619
CDCA,Chow control-FMT_NGBB,0.004211400899795908,0.06368459897252347
CDCA,Chow control-NGBB,0.01511526935649349,0.1564959737573045
CDCA,Chow control-Placebo,0.0877681118303241,0.40609126369254434
CDCA,FMT-FMT_NGBB,1.0,1.0
CDCA,FMT-NGBB,0.6589994972347913,0.9099770340435871
CDCA,FMT-Placebo,0.2854449472096531,0.6653228092856576
CDCA,FMT_NGBB-NGBB,0.37217143978212575,0.7310095462148736
CDCA,FMT_NGBB-Placebo,0.1661199704495876,0.5537308239608176
CDCA,NGBB-Placebo,0.35793336989339997,0.7310095462148736
DCA,Chow control-FMT,0.24629210658622425,0.6451210421853089
DCA,Chow control-FMT_NGBB,0.8294475889935782,0.9986244569853293
DCA,Chow control-NGBB,0.5993606964290359,0.8807190009261865
DCA,Chow control-Placebo,0.23721752775378102,0.6451210421853089
DCA,FMT-FMT_NGBB,0.195562435500516,0.612367222274343
DCA,FMT-NGBB,0.5961538461538461,0.8807190009261865
DCA,FMT-Placebo,0.9999999999999999,1.0
DCA,FMT_NGBB-NGBB,0.8777166830732149,1.0
DCA,FMT_NGBB-Placebo,0.28145768484462164,0.6653228092856576
DCA,NGBB-Placebo,0.5993606964290359,0.8807190009261865
DEA,Chow control-FMT,0.05555555555555556,0.316530876362728
DEA,Chow control-FMT_NGBB,0.2548715759015092,0.6451210421853089
DEA,Chow control-NGBB,0.35793336989339997,0.7310095462148736
DEA,Chow control-Placebo,0.26429152373398135,0.6451210421853089
DEA,FMT-FMT_NGBB,0.2614114471699611,0.6451210421853089
DEA,FMT-NGBB,0.0059074912016088485,0.07962270749994535
DEA,FMT-Placebo,0.3283056812468577,0.7018949047346613
DEA,FMT_NGBB-NGBB,0.045474707555223745,0.27641488906116396
