sample_id,rt_start,rt_end,area,data_points,run_start_time,name,class,parent_mz,product_mz
36,35.4,36.4,4487.0,187,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
37,36.4,37.4,5801.0,197,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
38,37.4,38.4,5326.0,196,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
39,38.4,39.4,4966.0,182,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
40,39.4,40.4,6560.0,208,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
41,40.4,41.4,5799.0,197,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
42,41.4,42.4,5993.0,216,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
43,42.4,43.4,4885.0,184,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
44,43.4,44.4,5522.0,198,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
45,44.4,45.4,5740.0,204,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
46,45.4,46.4,5766.0,207,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
47,46.4,47.4,5465.0,194,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
48,47.4,48.4,5031.0,201,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
49,48.4,49.4,6102.0,208,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
50,49.4,50.4,6035.0,201,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
51,50.4,51.4,6470.0,208,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
52,51.4,52.4,6985.0,213,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
53,52.4,53.4,6042.0,199,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
54,53.4,54.4,6194.0,210,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
55,54.4,55.4,5134.0,194,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
56,55.4,56.4,4823.0,187,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
57,56.4,57.4,4409.0,183,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
58,57.4,58.4,5658.0,209,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
59,58.4,59.4,4982.0,195,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
60,59.4,60.4,4896.0,199,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
61,60.4,61.4,4887.0,196,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
62,61.4,62.4,6365.0,203,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
63,62.4,63.4,4881.0,208,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
64,63.4,64.4,11662.0,230,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
65,64.4,65.4,2109.0,90,2026-05-21 03:43:33,TG45:0-FA14:0,TG,782.72398,537.488
1,0.4,1.4,374.0,39,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
2,1.4,2.4,2753.0,130,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
3,2.4,3.4,2290.0,120,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
4,3.4,4.4,1779.0,113,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
5,4.4,5.4,750.0,67,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
6,5.4,6.4,5372.0,148,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
7,6.4,7.4,1642.0,96,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
8,7.4,8.4,432.0,43,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
9,8.4,9.4,1457.0,96,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
10,9.4,10.4,1243.0,82,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
11,10.4,11.4,4927.0,149,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
12,11.4,12.4,2352.0,123,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
13,12.4,13.4,2268.0,124,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
14,13.4,14.4,1942.0,114,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
15,14.4,15.4,841.0,74,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
16,15.4,16.4,672.0,59,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
17,16.4,17.4,1348.0,110,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
18,17.4,18.4,972.0,88,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
19,18.4,19.4,1136.0,85,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
20,19.4,20.4,3347.0,146,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
21,20.4,21.4,1895.0,107,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
22,21.4,22.4,2132.0,118,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
23,22.4,23.4,1875.0,116,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
24,23.4,24.4,3851.0,148,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
25,24.4,25.4,2409.0,137,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
26,25.4,26.4,3322.0,135,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
27,26.4,27.4,1107.0,82,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
28,27.4,28.4,929.0,81,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
29,28.4,29.4,1408.0,82,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
30,29.4,30.4,1029.0,75,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
31,30.4,31.4,1030.0,74,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
32,31.4,32.4,2295.0,116,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
33,32.4,33.4,1645.0,94,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
34,33.4,34.4,2909.0,135,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
35,34.4,35.4,1435.0,92,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
36,35.4,36.4,674.0,53,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
37,36.4,37.4,754.0,68,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
38,37.4,38.4,2052.0,103,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
39,38.4,39.4,1241.0,89,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
40,39.4,40.4,2165.0,115,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
41,40.4,41.4,1508.0,103,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
42,41.4,42.4,2395.0,126,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
43,42.4,43.4,1991.0,119,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
44,43.4,44.4,1976.0,109,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
45,44.4,45.4,728.0,73,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
46,45.4,46.4,725.0,67,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
47,46.4,47.4,808.0,72,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
48,47.4,48.4,1299.0,90,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
49,48.4,49.4,1133.0,88,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
50,49.4,50.4,6272.0,168,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
51,50.4,51.4,2121.0,128,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
52,51.4,52.4,2423.0,133,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
53,52.4,53.4,1919.0,126,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
54,53.4,54.4,3136.0,137,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
55,54.4,55.4,1025.0,85,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
56,55.4,56.4,973.0,76,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
57,56.4,57.4,647.0,58,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
58,57.4,58.4,1178.0,94,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
59,58.4,59.4,1135.0,84,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
60,59.4,60.4,4842.0,133,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
61,60.4,61.4,892.0,70,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
62,61.4,62.4,1920.0,112,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
63,62.4,63.4,1641.0,109,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
64,63.4,64.4,264.0,29,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
65,64.4,65.4,79.0,8,2026-05-21 03:43:33,TG46:3-FA18:1,TG,790.69262,491.409
1,0.4,1.4,892.0,67,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
2,1.4,2.4,5017.0,161,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
3,2.4,3.4,3123.0,145,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
4,3.4,4.4,1990.0,119,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
5,4.4,5.4,784.0,62,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
6,5.4,6.4,5597.0,157,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
7,6.4,7.4,3388.0,138,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
8,7.4,8.4,671.0,61,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
9,8.4,9.4,2110.0,109,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
10,9.4,10.4,1990.0,115,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
11,10.4,11.4,5605.0,156,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
12,11.4,12.4,3300.0,125,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
13,12.4,13.4,2616.0,132,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
14,13.4,14.4,2965.0,153,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
15,14.4,15.4,1324.0,102,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
16,15.4,16.4,1473.0,106,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
17,16.4,17.4,1906.0,114,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
18,17.4,18.4,1347.0,101,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
19,18.4,19.4,1308.0,101,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
20,19.4,20.4,3231.0,138,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
21,20.4,21.4,2914.0,159,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
22,21.4,22.4,3865.0,146,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
23,22.4,23.4,2421.0,143,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
24,23.4,24.4,4192.0,148,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
25,24.4,25.4,2970.0,118,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
26,25.4,26.4,4160.0,145,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
27,26.4,27.4,2092.0,113,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
28,27.4,28.4,1920.0,116,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
29,28.4,29.4,1106.0,96,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
30,29.4,30.4,1432.0,90,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
31,30.4,31.4,1294.0,99,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
32,31.4,32.4,3576.0,148,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
33,32.4,33.4,2679.0,143,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
34,33.4,34.4,3284.0,146,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
35,34.4,35.4,2874.0,118,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
36,35.4,36.4,565.0,47,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
37,36.4,37.4,1241.0,98,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
38,37.4,38.4,2829.0,128,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
39,38.4,39.4,1776.0,100,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
40,39.4,40.4,3232.0,143,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
41,40.4,41.4,1809.0,116,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
42,41.4,42.4,4085.0,151,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
43,42.4,43.4,2892.0,144,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
44,43.4,44.4,2958.0,137,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
45,44.4,45.4,1433.0,104,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
46,45.4,46.4,1290.0,102,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
47,46.4,47.4,918.0,77,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
48,47.4,48.4,1803.0,120,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
49,48.4,49.4,1078.0,86,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
50,49.4,50.4,6667.0,165,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
51,50.4,51.4,2188.0,115,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
52,51.4,52.4,3660.0,155,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
53,52.4,53.4,2363.0,129,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
54,53.4,54.4,3825.0,148,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
55,54.4,55.4,1379.0,105,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
56,55.4,56.4,1403.0,99,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
57,56.4,57.4,1540.0,103,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
58,57.4,58.4,1406.0,97,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
59,58.4,59.4,1514.0,102,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
60,59.4,60.4,5903.0,173,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
61,60.4,61.4,1457.0,90,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
62,61.4,62.4,4078.0,149,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
63,62.4,63.4,2188.0,117,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
64,63.4,64.4,562.0,56,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
65,64.4,65.4,239.0,25,2026-05-21 03:43:33,TG46:3-FA18:2,TG,790.69262,493.425
1,0.4,1.4,104.0,10,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
2,1.4,2.4,1486.0,91,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
3,2.4,3.4,183.0,20,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
4,3.4,4.4,264.0,26,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
5,4.4,5.4,104.0,12,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
6,5.4,6.4,108.0,11,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
7,6.4,7.4,781.0,58,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
8,7.4,8.4,50.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
9,8.4,9.4,349.0,32,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
10,9.4,10.4,181.0,21,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
11,10.4,11.4,320.0,30,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
12,11.4,12.4,1297.0,92,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
13,12.4,13.4,210.0,22,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
14,13.4,14.4,129.0,13,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
15,14.4,15.4,102.0,12,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
16,15.4,16.4,291.0,32,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
17,16.4,17.4,156.0,17,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
18,17.4,18.4,52.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
19,18.4,19.4,154.0,18,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
20,19.4,20.4,258.0,28,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
21,20.4,21.4,131.0,13,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
22,21.4,22.4,1512.0,89,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
23,22.4,23.4,293.0,29,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
24,23.4,24.4,618.0,52,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
25,24.4,25.4,503.0,49,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
26,25.4,26.4,480.0,47,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
27,26.4,27.4,397.0,38,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
28,27.4,28.4,79.0,7,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
29,28.4,29.4,177.0,21,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
30,29.4,30.4,75.0,9,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
31,30.4,31.4,52.0,5,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
32,31.4,32.4,1160.0,83,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
33,32.4,33.4,347.0,37,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
34,33.4,34.4,459.0,42,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
35,34.4,35.4,508.0,45,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
36,35.4,36.4,50.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
37,36.4,37.4,104.0,10,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
38,37.4,38.4,368.0,33,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
39,38.4,39.4,238.0,23,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
40,39.4,40.4,428.0,45,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
41,40.4,41.4,206.0,21,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
42,41.4,42.4,1270.0,87,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
43,42.4,43.4,403.0,41,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
44,43.4,44.4,617.0,59,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
45,44.4,45.4,75.0,9,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
46,45.4,46.4,50.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
47,46.4,47.4,50.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
48,47.4,48.4,210.0,24,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
49,48.4,49.4,75.0,9,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
50,49.4,50.4,669.0,62,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
51,50.4,51.4,75.0,9,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
52,51.4,52.4,832.0,69,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
53,52.4,53.4,206.0,23,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
54,53.4,54.4,314.0,30,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
55,54.4,55.4,185.0,19,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
56,55.4,56.4,179.0,21,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
57,56.4,57.4,102.0,13,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
58,57.4,58.4,50.0,6,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
59,58.4,59.4,210.0,22,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
60,59.4,60.4,347.0,34,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
61,60.4,61.4,127.0,15,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
62,61.4,62.4,1187.0,88,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
63,62.4,63.4,240.0,20,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
64,63.4,64.4,100.0,12,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
65,64.4,65.4,0.0,0,2026-05-21 03:43:33,TG46:3-FA18:3,TG,790.69262,495.441
1,0.4,1.4,129.0,16,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
2,1.4,2.4,1544.0,93,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
3,2.4,3.4,919.0,73,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
4,3.4,4.4,565.0,52,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
5,4.4,5.4,268.0,30,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
6,5.4,6.4,514.0,47,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
7,6.4,7.4,1655.0,90,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
8,7.4,8.4,210.0,22,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
9,8.4,9.4,649.0,57,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
10,9.4,10.4,243.0,23,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
11,10.4,11.4,1242.0,84,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
12,11.4,12.4,1626.0,98,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
13,12.4,13.4,839.0,65,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
14,13.4,14.4,295.0,29,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
15,14.4,15.4,702.0,65,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
16,15.4,16.4,566.0,51,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
17,16.4,17.4,807.0,66,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
18,17.4,18.4,217.0,21,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
19,18.4,19.4,379.0,39,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
20,19.4,20.4,704.0,57,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
21,20.4,21.4,486.0,46,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
22,21.4,22.4,2115.0,113,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
23,22.4,23.4,593.0,58,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
24,23.4,24.4,945.0,72,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
25,24.4,25.4,378.0,37,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
26,25.4,26.4,1384.0,91,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
27,26.4,27.4,567.0,53,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
28,27.4,28.4,162.0,17,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
29,28.4,29.4,402.0,35,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
30,29.4,30.4,891.0,71,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
31,30.4,31.4,214.0,24,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
32,31.4,32.4,1460.0,95,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
33,32.4,33.4,404.0,35,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
34,33.4,34.4,239.0,24,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
35,34.4,35.4,896.0,57,2026-05-21 03:43:33,TG46:3-FA16:0,TG,790.69262,517.425
