rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is	class	aliquot
35.4	2026-05-20 13:29:04	1779276544	LPC 16:1	LPC	17431.0	IS LPC 18:1(d7)	55176.0	batch_1	SQC	35.4	LPC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	LPC 16:1	LPC	18451.0	IS LPC 18:1(d7)	53066.0	batch_1	sample	36.4	LPC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	LPC 16:1	LPC	40597.0	IS LPC 18:1(d7)	47617.0	batch_1	sample	37.4	LPC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	LPC 16:1	LPC	7691.0	IS LPC 18:1(d7)	64186.0	batch_1	sample	38.4	LPC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	LPC 16:1	LPC	19473.0	IS LPC 18:1(d7)	60178.0	batch_1	sample	39.4	LPC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	LPC 16:1	LPC	19140.0	IS LPC 18:1(d7)	50570.0	batch_1	sample	40.4	LPC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	LPC 16:1	LPC	21531.0	IS LPC 18:1(d7)	51970.0	batch_1	sample	41.4	LPC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	LPC 16:1	LPC	23111.0	IS LPC 18:1(d7)	46237.0	batch_1	sample	42.4	LPC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	LPC 16:1	LPC	15816.0	IS LPC 18:1(d7)	57289.0	batch_1	sample	43.4	LPC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	LPC 16:1	LPC	26414.0	IS LPC 18:1(d7)	62224.0	batch_1	LQC	44.4	LPC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	LPC 16:1	LPC	16272.0	IS LPC 18:1(d7)	53816.0	batch_1	SQC	45.4	LPC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	LPC 16:1	LPC	13746.0	IS LPC 18:1(d7)	52881.0	batch_1	sample	46.4	LPC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	LPC 16:1	LPC	15558.0	IS LPC 18:1(d7)	51333.0	batch_1	sample	47.4	LPC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	LPC 16:1	LPC	23193.0	IS LPC 18:1(d7)	50086.0	batch_1	sample	48.4	LPC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	LPC 16:1	LPC	10497.0	IS LPC 18:1(d7)	62829.0	batch_1	sample	49.4	LPC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	LPC 16:1	LPC	16333.0	IS LPC 18:1(d7)	59503.0	batch_1	sample	50.4	LPC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	LPC 16:1	LPC	13058.0	IS LPC 18:1(d7)	59314.0	batch_1	sample	51.4	LPC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	LPC 16:1	LPC	17579.0	IS LPC 18:1(d7)	60900.0	batch_1	sample	52.4	LPC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	LPC 16:1	LPC	13135.0	IS LPC 18:1(d7)	61087.0	batch_1	sample	53.4	LPC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	LPC 16:1	LPC	21881.0	IS LPC 18:1(d7)	56109.0	batch_1	LQC	54.4	LPC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	LPC 16:1	LPC	16014.0	IS LPC 18:1(d7)	52075.0	batch_1	SQC	55.4	LPC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	LPC 16:1	LPC	12413.0	IS LPC 18:1(d7)	60234.0	batch_1	sample	56.4	LPC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	LPC 16:1	LPC	13578.0	IS LPC 18:1(d7)	51539.0	batch_1	sample	57.4	LPC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	LPC 16:1	LPC	14910.0	IS LPC 18:1(d7)	50712.0	batch_1	sample	58.4	LPC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	LPC 16:1	LPC	41496.0	IS LPC 18:1(d7)	45164.0	batch_1	sample	59.4	LPC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	LPC 16:1	LPC	11306.0	IS LPC 18:1(d7)	60887.0	batch_1	sample	60.4	LPC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	LPC 16:1	LPC	16419.0	IS LPC 18:1(d7)	51250.0	batch_1	sample	61.4	LPC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	LPC 16:1	LPC	23872.0	IS LPC 18:1(d7)	50699.0	batch_1	sample	62.4	LPC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	LPC 16:1	LPC	18002.0	IS LPC 18:1(d7)	60367.0	batch_1	sample	63.4	LPC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	LPC 16:1	LPC	26230.0	IS LPC 18:1(d7)	64913.0	batch_1	LQC	64.4	LPC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	LPC 16:1	LPC	17451.0	IS LPC 18:1(d7)	54705.0	batch_1	SQC	65.4	LPC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	LPC 16:1	LPC	744.0	IS LPC 18:1(d7)	347.0	batch_1	BLANK	66.4	LPC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	LPC 16:0	LPC	1583.0	IS LPC 18:1(d7)	25.0	batch_1	BLANK	3.4	LPC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	LPC 16:0	LPC	1141860.0	IS LPC 18:1(d7)	56421.0	batch_1	LQC	4.4	LPC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	LPC 16:0	LPC	635276.0	IS LPC 18:1(d7)	49716.0	batch_1	SQC	5.4	LPC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	LPC 16:0	LPC	513716.0	IS LPC 18:1(d7)	60675.0	batch_1	sample	6.4	LPC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	LPC 16:0	LPC	523756.0	IS LPC 18:1(d7)	60921.0	batch_1	sample	7.4	LPC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	LPC 16:0	LPC	356185.0	IS LPC 18:1(d7)	47837.0	batch_1	sample	8.4	LPC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	LPC 16:0	LPC	584783.0	IS LPC 18:1(d7)	49744.0	batch_1	sample	9.4	LPC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	LPC 16:0	LPC	644989.0	IS LPC 18:1(d7)	54331.0	batch_1	sample	10.4	LPC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	LPC 16:0	LPC	600797.0	IS LPC 18:1(d7)	48254.0	batch_1	sample	11.4	LPC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	LPC 16:0	LPC	491507.0	IS LPC 18:1(d7)	54432.0	batch_1	sample	12.4	LPC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	LPC 16:0	LPC	367192.0	IS LPC 18:1(d7)	45867.0	batch_1	sample	13.4	LPC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	LPC 16:0	LPC	1444940.0	IS LPC 18:1(d7)	65191.0	batch_1	LQC	14.4	LPC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	LPC 16:0	LPC	645595.0	IS LPC 18:1(d7)	54296.0	batch_1	SQC	15.4	LPC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	LPC 16:0	LPC	448387.0	IS LPC 18:1(d7)	56910.0	batch_1	sample	16.4	LPC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	LPC 16:0	LPC	342896.0	IS LPC 18:1(d7)	59081.0	batch_1	sample	17.4	LPC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	LPC 16:0	LPC	498312.0	IS LPC 18:1(d7)	53897.0	batch_1	sample	18.4	LPC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	LPC 16:0	LPC	706073.0	IS LPC 18:1(d7)	50871.0	batch_1	sample	19.4	LPC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	LPC 16:0	LPC	282366.0	IS LPC 18:1(d7)	68102.0	batch_1	sample	20.4	LPC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	LPC 16:0	LPC	510531.0	IS LPC 18:1(d7)	46701.0	batch_1	sample	21.4	LPC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	LPC 16:0	LPC	561790.0	IS LPC 18:1(d7)	50431.0	batch_1	sample	22.4	LPC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	LPC 16:0	LPC	458095.0	IS LPC 18:1(d7)	64921.0	batch_1	sample	23.4	LPC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	LPC 16:0	LPC	1131423.0	IS LPC 18:1(d7)	51548.0	batch_1	LQC	24.4	LPC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	LPC 16:0	LPC	633980.0	IS LPC 18:1(d7)	51821.0	batch_1	SQC	25.4	LPC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	LPC 16:0	LPC	2114307.0	IS LPC 18:1(d7)	41440.0	batch_1	sample	26.4	LPC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	LPC 16:0	LPC	596464.0	IS LPC 18:1(d7)	56106.0	batch_1	sample	27.4	LPC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	LPC 16:0	LPC	1074549.0	IS LPC 18:1(d7)	42488.0	batch_1	sample	28.4	LPC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	LPC 16:0	LPC	596339.0	IS LPC 18:1(d7)	51519.0	batch_1	sample	29.4	LPC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	LPC 16:0	LPC	385441.0	IS LPC 18:1(d7)	60379.0	batch_1	sample	30.4	LPC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	LPC 16:0	LPC	603487.0	IS LPC 18:1(d7)	62256.0	batch_1	sample	31.4	LPC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	LPC 16:0	LPC	816716.0	IS LPC 18:1(d7)	50571.0	batch_1	sample	32.4	LPC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	LPC 16:0	LPC	543021.0	IS LPC 18:1(d7)	54936.0	batch_1	sample	33.4	LPC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	LPC 16:0	LPC	1236317.0	IS LPC 18:1(d7)	56209.0	batch_1	LQC	34.4	LPC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	LPC 16:0	LPC	681063.0	IS LPC 18:1(d7)	55176.0	batch_1	SQC	35.4	LPC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	LPC 16:0	LPC	581873.0	IS LPC 18:1(d7)	53066.0	batch_1	sample	36.4	LPC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	LPC 16:0	LPC	1570421.0	IS LPC 18:1(d7)	47617.0	batch_1	sample	37.4	LPC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	LPC 16:0	LPC	236423.0	IS LPC 18:1(d7)	64186.0	batch_1	sample	38.4	LPC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	LPC 16:0	LPC	650886.0	IS LPC 18:1(d7)	60178.0	batch_1	sample	39.4	LPC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	LPC 16:0	LPC	674167.0	IS LPC 18:1(d7)	50570.0	batch_1	sample	40.4	LPC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	LPC 16:0	LPC	502730.0	IS LPC 18:1(d7)	51970.0	batch_1	sample	41.4	LPC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	LPC 16:0	LPC	608470.0	IS LPC 18:1(d7)	46237.0	batch_1	sample	42.4	LPC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	LPC 16:0	LPC	676359.0	IS LPC 18:1(d7)	57289.0	batch_1	sample	43.4	LPC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	LPC 16:0	LPC	1290523.0	IS LPC 18:1(d7)	62224.0	batch_1	LQC	44.4	LPC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	LPC 16:0	LPC	629158.0	IS LPC 18:1(d7)	53816.0	batch_1	SQC	45.4	LPC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	LPC 16:0	LPC	559459.0	IS LPC 18:1(d7)	52881.0	batch_1	sample	46.4	LPC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	LPC 16:0	LPC	546827.0	IS LPC 18:1(d7)	51333.0	batch_1	sample	47.4	LPC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	LPC 16:0	LPC	687909.0	IS LPC 18:1(d7)	50086.0	batch_1	sample	48.4	LPC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	LPC 16:0	LPC	437867.0	IS LPC 18:1(d7)	62829.0	batch_1	sample	49.4	LPC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	LPC 16:0	LPC	588906.0	IS LPC 18:1(d7)	59503.0	batch_1	sample	50.4	LPC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	LPC 16:0	LPC	573069.0	IS LPC 18:1(d7)	59314.0	batch_1	sample	51.4	LPC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	LPC 16:0	LPC	531834.0	IS LPC 18:1(d7)	60900.0	batch_1	sample	52.4	LPC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	LPC 16:0	LPC	460556.0	IS LPC 18:1(d7)	61087.0	batch_1	sample	53.4	LPC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	LPC 16:0	LPC	1169440.0	IS LPC 18:1(d7)	56109.0	batch_1	LQC	54.4	LPC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	LPC 16:0	LPC	649406.0	IS LPC 18:1(d7)	52075.0	batch_1	SQC	55.4	LPC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	LPC 16:0	LPC	399085.0	IS LPC 18:1(d7)	60234.0	batch_1	sample	56.4	LPC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	LPC 16:0	LPC	474560.0	IS LPC 18:1(d7)	51539.0	batch_1	sample	57.4	LPC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	LPC 16:0	LPC	452813.0	IS LPC 18:1(d7)	50712.0	batch_1	sample	58.4	LPC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	LPC 16:0	LPC	2282638.0	IS LPC 18:1(d7)	45164.0	batch_1	sample	59.4	LPC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	LPC 16:0	LPC	479532.0	IS LPC 18:1(d7)	60887.0	batch_1	sample	60.4	LPC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	LPC 16:0	LPC	687890.0	IS LPC 18:1(d7)	51250.0	batch_1	sample	61.4	LPC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	LPC 16:0	LPC	1309212.0	IS LPC 18:1(d7)	50699.0	batch_1	sample	62.4	LPC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	LPC 16:0	LPC	456549.0	IS LPC 18:1(d7)	60367.0	batch_1	sample	63.4	LPC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	LPC 16:0	LPC	1276823.0	IS LPC 18:1(d7)	64913.0	batch_1	LQC	64.4	LPC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	LPC 16:0	LPC	640817.0	IS LPC 18:1(d7)	54705.0	batch_1	SQC	65.4	LPC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	LPC 16:0	LPC	17466.0	IS LPC 18:1(d7)	347.0	batch_1	BLANK	66.4	LPC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	LPC 18:2	LPC	102.0	IS LPC 18:1(d7)	25.0	batch_1	BLANK	3.4	LPC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	LPC 18:2	LPC	279671.0	IS LPC 18:1(d7)	56421.0	batch_1	LQC	4.4	LPC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	LPC 18:2	LPC	106126.0	IS LPC 18:1(d7)	49716.0	batch_1	SQC	5.4	LPC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	LPC 18:2	LPC	111616.0	IS LPC 18:1(d7)	60675.0	batch_1	sample	6.4	LPC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	LPC 18:2	LPC	96066.0	IS LPC 18:1(d7)	60921.0	batch_1	sample	7.4	LPC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	LPC 18:2	LPC	93468.0	IS LPC 18:1(d7)	47837.0	batch_1	sample	8.4	LPC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	LPC 18:2	LPC	114167.0	IS LPC 18:1(d7)	49744.0	batch_1	sample	9.4	LPC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	LPC 18:2	LPC	144481.0	IS LPC 18:1(d7)	54331.0	batch_1	sample	10.4	LPC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	LPC 18:2	LPC	124879.0	IS LPC 18:1(d7)	48254.0	batch_1	sample	11.4	LPC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	LPC 18:2	LPC	110476.0	IS LPC 18:1(d7)	54432.0	batch_1	sample	12.4	LPC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	LPC 18:2	LPC	91999.0	IS LPC 18:1(d7)	45867.0	batch_1	sample	13.4	LPC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	LPC 18:2	LPC	324752.0	IS LPC 18:1(d7)	65191.0	batch_1	LQC	14.4	LPC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	LPC 18:2	LPC	117268.0	IS LPC 18:1(d7)	54296.0	batch_1	SQC	15.4	LPC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	LPC 18:2	LPC	82613.0	IS LPC 18:1(d7)	56910.0	batch_1	sample	16.4	LPC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	LPC 18:2	LPC	67827.0	IS LPC 18:1(d7)	59081.0	batch_1	sample	17.4	LPC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	LPC 18:2	LPC	129355.0	IS LPC 18:1(d7)	53897.0	batch_1	sample	18.4	LPC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	LPC 18:2	LPC	56730.0	IS LPC 18:1(d7)	50871.0	batch_1	sample	19.4	LPC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	LPC 18:2	LPC	54404.0	IS LPC 18:1(d7)	68102.0	batch_1	sample	20.4	LPC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	LPC 18:2	LPC	94944.0	IS LPC 18:1(d7)	46701.0	batch_1	sample	21.4	LPC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	LPC 18:2	LPC	92339.0	IS LPC 18:1(d7)	50431.0	batch_1	sample	22.4	LPC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	LPC 18:2	LPC	93599.0	IS LPC 18:1(d7)	64921.0	batch_1	sample	23.4	LPC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	LPC 18:2	LPC	279070.0	IS LPC 18:1(d7)	51548.0	batch_1	LQC	24.4	LPC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	LPC 18:2	LPC	104815.0	IS LPC 18:1(d7)	51821.0	batch_1	SQC	25.4	LPC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	LPC 18:2	LPC	120101.0	IS LPC 18:1(d7)	41440.0	batch_1	sample	26.4	LPC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	LPC 18:2	LPC	125695.0	IS LPC 18:1(d7)	56106.0	batch_1	sample	27.4	LPC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	LPC 18:2	LPC	180628.0	IS LPC 18:1(d7)	42488.0	batch_1	sample	28.4	LPC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	LPC 18:2	LPC	109181.0	IS LPC 18:1(d7)	51519.0	batch_1	sample	29.4	LPC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	LPC 18:2	LPC	70879.0	IS LPC 18:1(d7)	60379.0	batch_1	sample	30.4	LPC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	LPC 18:2	LPC	136799.0	IS LPC 18:1(d7)	62256.0	batch_1	sample	31.4	LPC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	LPC 18:2	LPC	98051.0	IS LPC 18:1(d7)	50571.0	batch_1	sample	32.4	LPC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	LPC 18:2	LPC	121153.0	IS LPC 18:1(d7)	54936.0	batch_1	sample	33.4	LPC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	LPC 18:2	LPC	273569.0	IS LPC 18:1(d7)	56209.0	batch_1	LQC	34.4	LPC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	LPC 18:2	LPC	119673.0	IS LPC 18:1(d7)	55176.0	batch_1	SQC	35.4	LPC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	LPC 18:2	LPC	123520.0	IS LPC 18:1(d7)	53066.0	batch_1	sample	36.4	LPC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	LPC 18:2	LPC	159299.0	IS LPC 18:1(d7)	47617.0	batch_1	sample	37.4	LPC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	LPC 18:2	LPC	52432.0	IS LPC 18:1(d7)	64186.0	batch_1	sample	38.4	LPC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	LPC 18:2	LPC	154693.0	IS LPC 18:1(d7)	60178.0	batch_1	sample	39.4	LPC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	LPC 18:2	LPC	129289.0	IS LPC 18:1(d7)	50570.0	batch_1	sample	40.4	LPC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	LPC 18:2	LPC	124922.0	IS LPC 18:1(d7)	51970.0	batch_1	sample	41.4	LPC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	LPC 18:2	LPC	109196.0	IS LPC 18:1(d7)	46237.0	batch_1	sample	42.4	LPC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	LPC 18:2	LPC	188907.0	IS LPC 18:1(d7)	57289.0	batch_1	sample	43.4	LPC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	LPC 18:2	LPC	301397.0	IS LPC 18:1(d7)	62224.0	batch_1	LQC	44.4	LPC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	LPC 18:2	LPC	103889.0	IS LPC 18:1(d7)	53816.0	batch_1	SQC	45.4	LPC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	LPC 18:2	LPC	128323.0	IS LPC 18:1(d7)	52881.0	batch_1	sample	46.4	LPC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	LPC 18:2	LPC	122555.0	IS LPC 18:1(d7)	51333.0	batch_1	sample	47.4	LPC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	LPC 18:2	LPC	117933.0	IS LPC 18:1(d7)	50086.0	batch_1	sample	48.4	LPC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	LPC 18:2	LPC	88216.0	IS LPC 18:1(d7)	62829.0	batch_1	sample	49.4	LPC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	LPC 18:2	LPC	104075.0	IS LPC 18:1(d7)	59503.0	batch_1	sample	50.4	LPC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	LPC 18:2	LPC	125299.0	IS LPC 18:1(d7)	59314.0	batch_1	sample	51.4	LPC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	LPC 18:2	LPC	114169.0	IS LPC 18:1(d7)	60900.0	batch_1	sample	52.4	LPC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	LPC 18:2	LPC	120352.0	IS LPC 18:1(d7)	61087.0	batch_1	sample	53.4	LPC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	LPC 18:2	LPC	272879.0	IS LPC 18:1(d7)	56109.0	batch_1	LQC	54.4	LPC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	LPC 18:2	LPC	110897.0	IS LPC 18:1(d7)	52075.0	batch_1	SQC	55.4	LPC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	LPC 18:2	LPC	95035.0	IS LPC 18:1(d7)	60234.0	batch_1	sample	56.4	LPC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	LPC 18:2	LPC	116508.0	IS LPC 18:1(d7)	51539.0	batch_1	sample	57.4	LPC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	LPC 18:2	LPC	122248.0	IS LPC 18:1(d7)	50712.0	batch_1	sample	58.4	LPC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	LPC 18:2	LPC	174881.0	IS LPC 18:1(d7)	45164.0	batch_1	sample	59.4	LPC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	LPC 18:2	LPC	118974.0	IS LPC 18:1(d7)	60887.0	batch_1	sample	60.4	LPC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	LPC 18:2	LPC	76642.0	IS LPC 18:1(d7)	51250.0	batch_1	sample	61.4	LPC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	LPC 18:2	LPC	144075.0	IS LPC 18:1(d7)	50699.0	batch_1	sample	62.4	LPC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	LPC 18:2	LPC	83621.0	IS LPC 18:1(d7)	60367.0	batch_1	sample	63.4	LPC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	LPC 18:2	LPC	298018.0	IS LPC 18:1(d7)	64913.0	batch_1	LQC	64.4	LPC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	LPC 18:2	LPC	114761.0	IS LPC 18:1(d7)	54705.0	batch_1	SQC	65.4	LPC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	LPC 18:2	LPC	3024.0	IS LPC 18:1(d7)	347.0	batch_1	BLANK	66.4	LPC	2312ALU_0001BLANK_B1
